Dpt/Maille/Point/Haie;Dept;Maille;Point;PE;agricole;bati;foret;length;Observateur;Date;:eure;assise;classification;ornementale;ripisylve;intervention;taille;continuite;longueur;hauteur;largeur;bande;cloture;fosse;vieux;tetards;emondes;cavite;morts;plessee;nids;composition1;composition2;composition3;exotiques;lianes;occsol1;occsol2;Commentaire(s) e?ventuel(s) ;Accenteur mouchet;Alouette lulu;Bergeronnette des ruisseaux;Bergeronnette grise;Bergeronnette printanière;Bouvreuil pivoine;Bruant des roseaux;Bruant jaune;Bruant proyer;Bruant zizi;Busard cendré;Buse variable;Chardonneret élégant;Choucas des tours;Coucou gris;Effraie des clochers;Épervier d'Europe;Faucon crécerelle;Faucon hobereau;Fauvette à tête noire;Fauvette babillarde;Fauvette des jardins;Fauvette grisette;Fauvette indéterminée;Gobemouche gris;Gobemouche noir;Grimpereau des bois;Grimpereau des jardins;Grosbec casse-noyaux;Guêpier d'Europe;Héron cendré;Hirondelle de fenêtre;Hirondelle de rivage;Hirondelle rustique;Hypolaïs polyglotte;Linotte mélodieuse;Locustelle tachetée;Loriot d'Europe;Martin-pêcheur d'Europe;Mésange à longue queue;Mésange bleue;Mésange charbonnière;Mésange indéterminée;Mésange noire;Mésange nonnette;Milan noir;Moineau domestique;Moineau friquet;Phragmite des joncs;Pic épeiche;Pic épeichette;Pic mar;Pic vert;Pie-grièche écorcheur;Pinson des arbres;Pipit des arbres;Pipit farlouse;Pouillot fitis;Pouillot indéterminé;Pouillot véloce;Roitelet à triple bandeau;Rossignol philomèle;Rougegorge familier;Rougequeue à front blanc;Rougequeue noir;Rousserolle effarvatte;Rousserolle verderolle;Serin cini;Sittelle torchepot;Tarier pâtre;Tarin des aulnes;Torcol fourmilier;Tourterelle des bois;Tourterelle turque;Traquet motteux;Troglodyte mignon;Verdier d'Europe
52/M14/4/H;52;M14;4;52/M14/4;54,77168645;0;3,991353596;17357,4593;Anne-Sophie Gadot;27/04/2021;0,283333333;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;merisier;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M14/5/H;52;M14;5;52/M14/5;38,42932605;0;22,29858918;21169,17524;Anne-Sophie Gadot;27/04/2021;0,297916667;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;prunellier;saule;non;non;rivière;prairie ;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M14/6/H;52;M14;6;52/M14/6;20,38977818;0;55,71201111;16137,58537;Anne-Sophie Gadot;27/04/2021;0,310416667;talus;D2 : Haie buissonnante avec arbres;non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;oui <1 m;non;non;non;non;non;non;non;non;non;aubépine;frêne;;non;non;rivière;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M14/7/H1;52;M14;7;52/M14/7;81,09047467;0;4,554200429;5817,892408;Anne-Sophie Gadot;27/04/2021;0,384027778;haie a plat ;C : Haie spontane?e en cours d’installation (ni arbustes, ni arbres) ;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;2;2;1;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;prunellier;;non;non;prairie ;culture;vieux nid de passereau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M14/7/H2;52;M14;7;52/M14/7;81,09047467;0;4,554200429;5817,892408;Anne-Sophie Gadot;27/04/2021;0,384027778;haie a plat ;E1 : Haie arbustive sans arbres;non;non;taille en fac?ade sur un co?te? ;oui;haie avec quelques troue?es ;2;4;1;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;frêne;;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M14/8/H1;52;M14;8;52/M14/8;59,31269269;0;17,47848304;14057,28371;Anne-Sophie Gadot;27/04/2021;0,363194444;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;2;4;3;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;prunellier;saule;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52/M14/8/H2;52;M14;8;52/M14/8;59,31269269;0;17,47848304;14057,28371;Anne-Sophie Gadot;27/04/2021;0,363194444;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;plus de troue?es que de haie;1;4;1;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;frêne;saule;non;non;prairie ;culture;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52/M15/1/H;52;M15;1;52/M15/1;52,10618213;29,84940456;0;4915,965328;Julien Rougé;08/04/2021;0,447916667;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui >1 m;sur 1 co?te? ;non;oui;non;non;oui;non;non;non;frêne;aubépine;prunellier;non;oui;culture;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M15/3/H1;52;M15;3;52/M15/3;58,41099577;0,664258701;15,71042185;6382,687404;Julien Rougé;08/04/2021;0,416666667;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;non;sur 1 co?te? ;oui;oui;oui;non;oui;non;non;non;saule;aubépine;prunellier;non;non;chemin;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M15/3/H2;52;M15;3;52/M15/3;58,41099577;0,664258701;15,71042185;6382,687404;Julien Rougé;08/04/2021;0,416666667;haie a plat ;E2 : Haie arbustive avec arbres;non;oui;taille en fac?ade sur un co?te? ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;non;oui;oui;non;oui;oui;non;non;saule;aubépine;prunellier;non;non;chemin;chemin;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M15/6/H1;52;M15;6;52/M15/6;90,51987193;0;7,222425525;3674,628589;Julien Rougé;08/04/2021;0,430555556;haie a plat ;D1 : Haie buissonnante sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;1;2;3;oui <1 m;sur 1 co?te? ;oui;non;non;non;non;non;non;non;aubépine;prunellier;;non;non;route;prairie ;C2 = friche;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
52/M15/6/H2;52;M15;6;52/M15/6;90,51987193;0;7,222425525;3674,628589;Julien Rougé;08/04/2021;0,430555556;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;frêne;aubépine;prunellier;non;non;prairie ;prairie ;C1 = friche;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M15/8/H;52;M15;8;52/M15/8;88,99015386;0;0;5818,514015;Julien Rougé;08/04/2021;0,444444444;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;frêne;aubépine;prunellier;non;non;prairie ;prairie ;photo Crosscall;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52/M16/3/H1;52;M16;3;52/M16/3;75,36673564;0;13,88931713;928,4510019;Julien Rougé;15/04/2021;0,364583333;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;non;non;non;non;saule;aulne;prunellier;non;non;culture;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52/M16/3/H2;52;M16;3;52/M16/3;75,36673564;0;13,88931713;928,4510019;Julien Rougé;15/04/2021;0,364583333;haie a plat ;D1 : Haie buissonnante sans arbres;oui;non;taille en sommet et façade;non;haie continue;2;1;1;oui >1 m;non;non;non;non;non;non;non;non;non;cornouiller;aubépine;fusain;non;non;prairie ;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M16/9/H;52;M16;9;52/M16/9;78,67493711;4,40379771;0;3328,837658;Julien Rougé;15/04/2021;0,347222222;haie a plat ;D2 : Haie buissonnante avec arbres;non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;oui <1 m;non;non;oui;non;non;oui;non;non;non;saule;aulne;aubépine;non;oui;rivière;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M18/2/H;52;M18;2;52/M18/2;95,16880262;0;0,01053673;1506,600346;Julien Rougé;13/04/2021;0,40625;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;frêne;non;non;prairie ;prairie ;C2 = friche;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M18/4/H;52;M18;4;52/M18/4;94,61773841;0;0,708969657;827,2826294;Julien Rougé;13/04/2021;0,444444444;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;prunellier;aubépine;cornouiller sanguin;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M18/5/H1;52;M18;5;52/M18/5;93,0975562;0;0;358,4681956;Julien Rougé;13/04/2021;0,423611111;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;prunellier;nerprun ?;aubépine;non;non;culture;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M18/5/H2;52;M18;5;52/M18/5;93,0975562;0;0;358,4681956;Julien Rougé;13/04/2021;0,423611111;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;prunellier;troene;viorne;non;non;culture;culture;Haie diversifiée plantée il y a quelques années. Présence de pins.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M18/8/H;52;M18;8;52/M18/8;97,2845751;0;0,343100009;93,46625617;Julien Rougé;13/04/2021;0,458333333;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui <1 m;non;oui;non;non;oui;non;non;non;non;aubépine;troene;prunellier;non;non;culture;chemin;;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M2/2/H1;52;M2;2;52/M2/2;54,4073061;3,990499737;24,01683707;6571,177152;Julien Rougé;15/04/2021;0,309027778;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;oui;non;non;oui;non;non;non;frêne;saule;prunellier;non;oui;prairie ;chemin;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M2/2/H2;52;M2;2;52/M2/2;54,4073061;3,990499737;24,01683707;6571,177152;Julien Rougé;15/04/2021;0,309027778;talus;D2 : Haie buissonnante avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui <1 m;non;non;non;non;non;non;non;non;non;frêne;prunellier;;oui;oui;route;prairie ;Fallopia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M2/6/H;52;M2;6;52/M2/6;36,62993563;26,27543927;7,045209589;6162,852549;Julien Rougé;15/04/2021;0,291666667;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie continue;2;4;3;oui <1 m;non;non;non;non;non;non;non;non;non;frêne;noisetier;saule;non;non;chemin;culture;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
52/M23/2/H;52;M23;2;52/M23/2;92,69084761;0;2,326074806;1583,609957;Julien Rougé;15/04/2021;0,472222222;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui <1 m;sur 1 co?te? ;non;oui;non;non;oui;non;non;non;aubépine;prunellier;merisier;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M23/7/H;52;M23;7;52/M23/7;44,94607353;31,48535702;14,83349836;1953,07154;Julien Rougé;15/04/2021;0,451388889;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;eglantier;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
52/M26/1/H;52;M26;1;52/M26/1;82,54792856;0;0;9377,359924;Anne-Sophie Gadot;30/04/2021;0,291666667;haie a plat ;D2 : Haie buissonnante avec arbres;non;oui;taille en fac?ade sur un co?te? ;oui;haie continue;3;4;1;oui >1 m;non;non;non;non;non;oui;non;non;non;aubépine;prunellier;charme;non;non;rivière;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M26/2/H;52;M26;2;52/M26/2;87,69718917;0;0;8072,473002;Anne-Sophie Gadot;30/04/2021;0,311111111;talus;D2 : Haie buissonnante avec arbres;non;non;taille en fac?ade sur un co?te? ;oui;haie continue;2;4;2;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;chêne;non;non;prairie ;chemin;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M26/7/H;52;M26;7;52/M26/7;80,90960856;0;0;6314,434709;Anne-Sophie Gadot;30/04/2021;0,340277778;talus;D2 : Haie buissonnante avec arbres;non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;oui >1 m;non;non;non;non;non;oui;non;non;non;aubépine;prunellier;charme;non;non;rivière;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M26/8/H;52;M26;8;52/M26/8;69,94078963;0;25,12219093;6356,852464;Anne-Sophie Gadot;30/04/2021;0,346527778;haie a plat ;H : Alignement d'arbres (pas de buissons, pas d'arbustes);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;sur 1 co?te? ;non;non;non;non;non;oui;non;non;aubépine;frêne;saule;non;non;rivière;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M26/9/H;52;M26;9;52/M26/9;71,62635952;0;25,55756879;7377,69266;Anne-Sophie Gadot;30/04/2021;0,355555556;haie a plat ;D1 : Haie buissonnante sans arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;2;3;2;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52/M29/1/H;52;M29;1;52/M29/1;89,17873826;0;0;1264,832583;Julien Rougé;15/04/2021;0,385416667;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;érable;frêne;aulne;non;non;culture;culture;;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M29/7/H;52;M29;7;52/M29/7;82,21690981;3,035881813;0,160119832;2146,176319;Julien Rougé;15/04/2021;0,423611111;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;oui;non;non;chêne;frêne;cornouiller;non;oui;bois/fore?t ;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M29/9/H;52;M29;9;52/M29/9;35,44731913;2,109789805;0;719,0929163;Julien Rougé;15/04/2021;0,399305556;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;oui;non;non;non;aubépine;noisetier;saule;non;non;prairie ;prairie ;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52/M31/1/H;52;M31;1;52/M31/1;73,26929268;0;17,28571642;4127,982768;Anne-Sophie Gadot;10/05/2021;0,290277778;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;1;4;3;oui >1 m;non;non;non;non;non;non;oui;non;non;aubépine;prunellier;chêne;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52/M31/2/H1;52;M31;2;52/M31/2;75,177268;0;13,74971436;9749,468806;Anne-Sophie Gadot;10/05/2021;0,318055556;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;non;haie continue;3;4;2;oui >1 m;sur 1 co?te? ;oui;non;non;non;non;non;non;non;aubépine;prunellier;erable champêtre;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
52/M31/4/H1;52;M31;4;52/M31/4;48,82148602;31,44085251;0,078130909;13234,53362;Anne-Sophie Gadot;10/05/2021;0,303472222;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;oui <1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;aulne;non;non;rivière;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
52/M31/4/H2;52;M31;4;52/M31/4;48,82148602;31,44085251;0,078130909;13234,53362;Anne-Sophie Gadot;10/05/2021;0,303472222;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;oui >1 m;non;non;non;non;non;non;non;non;non;aubépine;prunellier;aulne;non;non;rivière;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
